"","SoilType","WCR","Variety","Block","8-Heptadecene","(-)-Menthol","alpha-muurolene","Unknown RI 1061.3","3-Heptyl formate","1-Hexanol, 2-ethyl-","3-Octanone","Unknown RI 946.6","Ethanol, 2-(2-ethoxyethoxy)-","1-Decanol","Decanal","1-Dodecanol","Dodecanal","2-Ethylhexyl salicylate","trans-alpha-Bergamotene","Unknown RI 1026","Unknown RI 1677.1","3-Methyl-2-(2-methyl-2-butenyl)-furan","Unknown RI 888.7","beta-Selinene","3,6-dimethyl decane","beta-Pinene","2,4-Dimethyl-1-heptene","(E)-4,8-Dimethylnona-1,3,7-triene","Allyl butanoate","1-Butene, 4-isothiocyanato-","Sabinene","1-Octen-3-ol","Benzaldehyde, 3-ethyl-","Unknown RI 1205.1","Unknown RI 1081.4","beta-Bourbonene","Germacrene D","Heptanal","Hexanal, 2-ethyl-","Hexane, 2,3,4-trimethyl-","Isopentyl butanoate","Limonene","D-Isomenthone_11.42","Nonane, 2,2,4,4,6,8,8-heptamethyl-","n-Tridecan-1-ol","1-Undecanol","Octane, 2,2,6-trimethyl-","Octanoic acid","Orcinol","Unknown RI 1281.7","Unknown RI 1079.2","Unknown RI 1092.4","2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-","Unknown RI 1434.1","2-Propenoic acid, 2-methyl-, 3,3,5-trimethylcyclohexyl ester","Camphene","alpha-Pinene","Unknown RI 1125.8","Unknown RI 1045.5","Caryophyllene","Unknown RI 1302.4","p-ethyl acetophenone","Benzothiazole","Unknown RI 899.2","Acetophenone","alpha-Phellandrene","Totals"
"G32","CCFallow","no","BlueRiverOrganic",4,0,4.42864067923287,6.25068965109393,57.99410776063,6.22762858700179,18.2635375231507,1.35514370705329,0,2.00516183650664,2.92834523770722,0.272068641177617,21.5672429873845,0,0,8.20098478943577,3.16188363501688,4.15931157590669,7.23831553670804,0,7.80059270540456,7.22455239983355,12.7560076451438,0,28.3387069905358,0.285730255424693,0.551003624211332,38.5320561812797,0,3.82964429531837,2.09761409972689,2.85546244768657,6.10557954832834,10.9265062236198,0,21.6958797030171,5.07657653644359,0,115.718401316601,11.9716642344848,62.8249363724787,10.7740396607411,4.15931157590669,0,0,4.68917952120612,19.5964291916359,4.81742572019023,5.8246384758684,9.88435204029257,1.12128561315135,217.706738291963,4.94066683646646,21.6126202151377,1.30952755781101,18.1624505631156,3.60343536952537,6.53255014879753,0,1.24053350528798,0,3.41262648611309,3.13699077510415,825.168778275859
"G33","CCFallow","yes","BlueRiverOrganic",5,0,1.36915534328227,2.13867392977602,31.0181442791033,2.62470986760319,9.72351023510876,0,0,0.335242906734071,7.38499695793662,0,36.6085269945929,0,0,6.14954700355659,3.62447810447303,0,0,0,1.92716264965063,5.17227757395312,0,0,5.16918192975408,0,0,4.62438164152318,0,2.56061120785744,0,4.25729518392428,0,4.55062131115206,0,8.71464455213871,0,7.16074186868726,18.4553457043553,3.64166807473187,21.1228136041975,25.3256422810711,0,0,0,1.60980297983786,11.0084323021459,8.56555173422943,1.16068706010568,0,2.11597682263043,18.2670484008725,0,6.48780554620325,0,7.05966786551598,3.03561739180339,3.41062079106992,4.21014737942651,0,3.23505117302557,0,1.20136687373487,285.027149525764
"G34","CCFallow","yes","BlueRiverOrganic",5,0,7.39641466699322,0.983901302928531,48.6623124288085,5.30802456841547,7.7244681265121,7.06684569436519,1.1205730825378,2.24813219947417,6.57465153143076,0,4.90629493844525,0,0,1.97368468993588,5.39952193020611,2.06425136450942,264.543797684125,0,1.35574597488737,9.20991889856707,0,5.30420407837907,6.53591376086604,0,0,7.32919990055116,5.43884760549776,2.1069810174533,10.5790409990591,0,1.06718124910465,4.72502790005932,0,15.30875251042,7.93196129005091,7.02224350076152,13.6594472565113,10.1982924197501,18.987143600822,0.938792645848976,2.06425136450942,3.86920506979166,0,0,13.4884230974967,7.30902654460047,1.4373045076966,1.65008201694488,2.24949209295765,22.88187198906,2.31226694115581,24.280836266593,4.72458994779434,19.1569873495365,3.57860309775778,3.81104824370774,4.11540054570317,0,1.12620227500259,0,2.07709522990965,613.804255397495
"G35","CCFallow","yes","BlueRiverOrganic",5,0,0,0,0,0,0,0,0,0,3.41858630815138,0,0.518077793779958,0,0,0,0,0.523425858134751,0,0,0,0,0,0,1.19137545851264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518991592764296,0,0,0.523425858134751,0,0,0,0,0,0,0.788348085591713,0,10.1108823087896,0,0,0,0,0,0,0,0,0,0,0,17.5931132638591
"G36","CCFallow","yes","BlueRiverOrganic",5,0,0.60312249362437,0,0,0,0,0,0,0,3.00483598468392,0,157.21991061896,1.09481966307021,0.710141305836965,12.0925739158286,0,3.86703448287554,0,0,8.83263735878149,0,0,0,3.734568263378,0,0,0,0,0,0,0,1.02908249312626,7.48445280578557,0,0,0,0,1.95833040296597,3.95236039796166,0,125.096674339459,3.86703448287554,0,0,0,0,0,0,5.71616575483428,29.5042012609016,28.6037009537,0,1.85523640903263,0,0,11.9549917786086,1.23982715783251,0,0.759802451807021,0,0,0,414.18150477593
"G37","CCFallow","no","BlueRiverOrganic",5,0,0,2.57085070254768,0,0,0,0,0,0,0,1.32386461842178,44.1887611881277,0.606514834610189,2.59633407586806,3.00137073339145,0,2.17302825728529,0,0,2.49663050799254,0,0,0,0.566604188276086,0,0,0,0,0,0,0,0,0.945187251086128,0,0,0,0,0,0,0,28.5230840705106,2.17302825728529,0,0,0,0,0,0,3.24547570997115,1.12979961087623,15.8426181795493,0,0,0,0,2.39393898105824,0.1902768189613,0,0,0,0,0,113.967367985819
"G38","CCFallow","no","BlueRiverOrganic",5,0,0,4.00042512070653,0,0,0,0,0,0,0,0,85.7692750654906,0,0,5.52470790565379,0,0.753571925736094,0,0,4.02455892993361,0,0,0,0,0,0,0,0,0,0,0,0,1.46201541974575,0,0,0,0,0,0,0,64.465137438722,0.753571925736094,0,0,0,0,0,0,1.11652163487424,18.6820824392865,16.2353670618625,0,0,0,0,3.88257408518472,0,0,0,0,0,0,206.669808952932
"G39","CCFallow","no","BlueRiverOrganic",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477619932012142,0,0,0.602035989230514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602035989230514,0,0,0,0,0,0,0,0,3.67324389922676,0,0,0,0,0,0,0,0,0,0,0,5.35493580969993
"G40","CCFallow","no","BlueRiverOrganic",5,0,0,0,0,0,0,0,0,0,0,0,5.99169251896609,0,1.32167506733895,0,0,0.419379771157756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07418061284484,0,0,0,0,0,0,0.396255601703546,3.3220196512747,0.419379771157756,0,0,0,0,0,0,1.19447836757723,0,7.63477440439395,0,0,0,0,0,0,0,0,0,0,0,22.7738357664148
"G41","CCFallow","yes","BlueRiverOrganic",6,6.70882191450018,3.44027153350385,1.18793364112997,33.1298818328689,2.45980283406767,11.4481452272407,0,0,0.691527622820175,5.45437808834213,1.12447188391999,6.03412272266903,0,0,1.19958171391905,1.22831858165982,1.16746236430323,1.13871786373059,0.650877098677933,0.160128082663677,4.49745915383673,7.43673691205981,3.22410661870799,7.61184006071136,0,1.82673165537309,5.51809955651995,0,1.82154540298408,0,2.53800572782229,1.41081037933282,0,0.350021844087206,19.8945391415451,1.64941946321283,0.963651832174712,33.1674168334848,3.86603813048333,1.56502243189027,5.6389834477347,6.70882191450018,1.35100892783578,0,0,9.02789602917625,0.934646274885138,0,3.44481615031466,0,6.64804964047102,3.99834797400687,31.6420417922997,4.34865627090412,11.3435986222624,0.21522998758924,2.84077938955752,3.21545469967948,2.10342280557881,0.914700146527613,0.928004996660022,1.11065644118809,270.981003661415
"G42","CCFallow","yes","BlueRiverOrganic",6,3.58310007001821,3.55393196187295,1.03696015079155,23.7926515888261,1.95889241531098,13.4479487339097,0,0.202934812222933,0.838680705270275,2.67693505248075,0,2.40981603802748,0,0,1.017279812362,1.27499268194567,0,1.10025179978229,0.904602834795079,1.31532618654476,3.51849163545014,6.0958979877249,2.38891274528144,2.50757821677581,0,1.64154047710321,5.38741081379402,0,0,0,1.44794770866498,0.728054742004442,0,0.800385497936052,19.6868110291476,3.68849265938229,0,29.4177243884042,4.65565229113398,1.69179746089414,1.98027594996983,3.58310007001821,1.29223671494779,0.133365389728987,0,7.57302284605705,0.871778332949081,0,3.07093662752555,0,5.89539167562373,4.05429465839851,23.6229563167189,1.26106702418324,11.6129495905373,0.175180792821851,2.35522908003922,2.1996654353571,2.41840196071225,1.05058534190165,1.25921369323054,0.636489290708269,217.817143289287
"G43","CCFallow","yes","BlueRiverOrganic",6,0,5.96764510307886,1.11773707384027,12.6995902782988,2.40361196210436,19.1888941161603,0,0,1.42259680268091,5.1307694440734,1.565608249922,0.814442134798326,0,0,2.31399964130846,1.83592667202218,4.32266030263488,1.60869738577051,1.3348321385503,2.72124768698555,4.96549107149153,9.36460692465145,4.33181238664583,12.0716292309328,0.965161914673773,2.46673071570332,6.87968187214248,0,0,0.759871530578736,3.61787183592343,1.49666027177221,0,0.940891488082238,32.6965156930562,7.78874130182064,1.47720919684589,42.6003120829038,6.1401508118688,0,0.944688874593792,4.32266030263488,1.84794838348942,0,0.766924194018012,11.4542022136373,1.200637775753,1.01527775877256,4.01216383758856,0,7.83473041285843,8.13866355855746,36.195343329603,1.13735386767959,19.1598060993958,0,5.06776333155178,2.44706690786714,1.9709008723929,0.869677294773059,1.67887778432274,0.789421257200083,313.865705378012
"G44","CCFallow","no","BlueRiverOrganic",6,5.68586346585825,1.13905633838097,1.47975163693599,30.3766530804134,0,1.32878381488587,0,0,1.2921062982358,5.25029172127709,0.813764852983639,3.12727131683411,0,0,0,2.69969702664492,7.7161978701442,0.80181643444375,0,1.64791467498048,5.68641315198906,2.60782862684486,5.40119156414629,12.0169332631813,0,5.02043936612739,6.56725667296922,0,0,0,0.42282532000854,0,3.53600870441524,0,13.2760626424899,10.8646127139398,0,5.93202497798465,3.37809385096445,3.93182171777391,6.85476130643551,7.7161978701442,2.78633227232903,0,0,9.12513861530255,3.08926106698738,0,0,3.34754460186207,10.4353848343634,3.66177080540599,17.59434378243,0,11.3555497653619,0,3.53549835345052,0,0,3.09455799146781,0,0.835333455699157,225.432355826093
"G45","CCFallow","no","BlueRiverOrganic",6,4.17203142622892,4.62469535247531,3.51109071105963,47.9377060610814,6.30505613586265,13.3639741903454,0,0,0,3.87344842571509,1.1989891776981,18.7732946801075,1.24041506361176,0,2.08264856844935,2.46064811787335,0,1.47953732543186,1.64571996223455,0,6.72335124382147,7.71266588766736,3.98710108657219,12.6516240018089,0,1.70473055602089,8.49510887353316,0,0,0,2.05433037250138,0,7.20724807264557,0,10.871393150042,4.62964466297636,0,49.046757588979,9.48365190628269,5.32132704823338,25.9262713572917,4.17203142622892,3.05676736915455,0,0,14.288730671283,1.97926471310523,0,2.93060935869692,1.66109860520863,11.2625552569605,1.2906788582318,18.5958036839257,0,15.1907078941032,0,5.45292829178354,2.93021672153336,0,2.66491060234996,0.950560893270928,0,354.911325352387
"G46","CCFallow","no","BlueRiverOrganic",6,0,11.8905905846989,3.60457578574617,30.8799354123027,5.24387449227171,41.403317742661,0,2.77589442377464,2.57048198536404,4.52967586462123,0,1.48865895772989,0,0,3.25370159591695,4.56121212929715,2.71300826651496,4.03863956313564,2.23867341608669,6.17255661544442,10.6093815289494,18.7503725521587,0,22.7516027101101,1.25898081315887,5.33708026869338,15.319048776692,0,0,0,4.65026901824217,3.04295636428619,1.40638201141701,0,45.4992347106571,7.15324198588921,2.30325906399601,82.2338524200356,11.8630662765408,3.52573712063631,1.91243838949251,2.71300826651496,3.16530199262496,0,0,23.7798393564267,1.90934173619329,1.79092210791069,7.8432782691628,0,16.0479949242212,19.3315292323949,53.0529708659198,0,35.5866468772763,1.54321432460949,8.48431867910492,5.78154950551681,6.97700334084907,2.2795125437308,2.12027243459429,3.59997735274234,560.988382656315
"G47","CCFallow","no","BlueRiverOrganic",6,12.532737986243,25.9202931154292,4.21614305943345,25.9965627743323,6.33157495683016,89.0883372260431,1.37158273333522,3.09640501195915,3.86921791023828,11.4781780354648,0,4.27555665513593,0.427578683202046,1.20192621775661,5.11002201592537,7.57277200543563,5.05490677463222,5.4818905413098,2.41444813530374,7.06681088440726,10.4613369420091,22.7082886158822,8.07477540728213,31.8383511754682,1.51275883581995,5.20666645283916,16.2696809923396,0,0,0,13.3404473218132,2.43349510663992,0,2.68879937151207,70.9950365516781,12.709002718502,0,107.31381680655,17.4286023123608,0,4.34933131510729,22.6936739392095,3.2607111466334,0,1.61739912473475,23.5540752579079,2.41530552661213,0,9.82169742365565,0,15.8623351780898,23.8538720568858,72.4354748958893,0,44.1643528450087,2.06484657278863,8.06658336368974,2.09550272748632,4.31107521161904,1.54172961312521,15.0725026288625,1.56660655603028,804.23507871645
"G48","CCFallow","yes","BlueRiverOrganic",6,15.5830134511356,8.3628499772166,2.02668350857728,56.9120853203227,6.72284651987935,31.044123891804,0,0.583677182325248,0,13.9020811762578,0,3.66084754716927,0,0,2.23745948592917,3.10551638793708,0.786112539142455,2.38056795077929,1.30680601724744,1.34601832088368,8.30241199920429,10.8371119788756,5.54289853087504,18.7490098429263,0,0,5.84280830832276,10.8371119788756,0,0,0,1.85651655597701,0,0.494968066888878,38.0842497323304,8.57633463821329,0,53.1096125390624,7.84563846115656,3.39313309135237,5.88835956224202,15.5830134511356,2.95787250154374,0,0,16.2482237756896,5.22646136995363,0,5.48675545428565,0,16.4001394634176,3.47473272859418,23.9978155443326,0,23.2459988001727,0,4.61334441884445,0,4.76347780638387,3.87584832111442,3.79609919590476,1.33550868566082,460.326146079943
"H09","CCPea","no","BlueRiverOrganic",2,0,1.48445464719473,5.95323115414064,52.1598485123414,4.44902688580557,31.1126999787013,3.38480898584949,0,4.10707391864679,7.3740726977193,1.85819740586075,15.9998529547731,1.28667890468266,0.980949231825851,5.60801097770016,3.24531372122565,5.70479717865907,3.38430479350328,1.30158486686739,7.44729373510327,8.02131219457343,12.3456546379492,3.64258579451065,23.3773324037864,0,1.63450810009372,18.4063332414272,0,7.58440860205042,0,0,9.75136541549502,11.7788069085236,0,21.1305545739637,3.37664144870941,0,56.6955795633352,7.58440860205042,43.784146534764,12.7127086054966,5.70479717865907,2.30935171920513,1.51929648603254,4.58064878075287,18.3671865290127,3.60073341122568,4.59098900097731,6.92730644480434,0,0,27.8714470229695,37.394712642724,4.965355717251,13.7450349199857,9.09796044536471,6.05228320087986,4.20168625760774,3.67561852792919,1.88624569474764,3.19361289581711,4.48349924147683,562.836313294752
"H10","CCPea","yes","BlueRiverOrganic",2,0,0.552667827698925,5.14445381771412,54.57973182763,3.70522159686042,22.9275423473927,1.67072919985499,0,4.57890134508093,11.4715494154269,4.21628467140576,48.3110237900019,1.87863301386961,0,7.17482513173924,2.37360868838006,4.27308492737204,1.43494731553947,0.711103072974815,7.75904163398052,7.84596780649018,6.97520768117303,2.25348839003318,15.0417875886373,0,0.958043693520928,16.3235172523861,0,3.68472326261466,0,0,7.17923392136715,9.52189232244618,0.936322553263249,11.1080052298733,2.33547463540325,0,36.062620483561,2.04168665655847,33.4830067407362,52.24671362616,4.27308492737204,2.23654813961999,0.796202268246892,3.15312512907792,16.3116666226675,2.95366505292255,1.81623066310341,5.86229230915953,3.23988235155849,0,9.60354555449139,23.7198105971247,4.02073392338782,10.8213238265672,9.63009433951678,5.60618086716179,7.36775191096766,2.21865880370581,2.03030891278084,8.98270403241358,3.01262414031454,518.417475839307
"H11","CCPea","yes","BlueRiverOrganic",2,0,0,2.13698087437148,27.7312666987048,2.88126780312373,11.8876609815871,0,3.03708531588101,2.36071016479238,10.2267871374201,2.48123602952799,15.4117222689053,0.284255286049808,0,1.12899222222265,1.26800757453114,1.51542678862668,12.0016468460131,0,1.79137676388051,3.14096948737556,0,0.590574529923049,5.59913275044284,0,0,4.45959462997177,0.939397312800477,2.89590904655055,6.60316885421693,0,2.64429605420764,2.01451840191427,0,2.77409614037323,1.26257884821922,0,1.91120022594972,0,25.7169914951583,9.68458764498561,1.51542678862668,0.7185079454816,0.608104296299275,1.17743744605905,5.28059538336854,2.81568983382957,0,0,3.86580085159016,1.75829487705781,0.791087875447815,6.05591613704724,1.21192873272003,0.977562857253994,1.86210368864213,2.25528327988576,6.48480690561737,0,1.28996199678571,1.89896486152043,1.4773373929312,208.426249327891
"H12","CCPea","no","BlueRiverOrganic",2,0,0.480648206855399,2.78698044477749,38.4482235175427,6.93996834034105,17.7670762221922,1.0104673061572,0,2.5931411648281,9.41070788394314,2.05751645369447,1.68134291505881,0.605943329304878,0,6.99910608006623,2.57737435392248,0.954235503092978,1.57135961187206,1.58397872509422,6.17863117565926,6.28435684067185,9.72299947225845,3.80535765993345,18.3765576472149,0,0,11.0861103206217,0,3.14183158961785,0,2.85218547574814,6.04343364536721,8.23227517847912,0,12.5730356852723,4.40902162592493,3.78594494936483,27.3889125982157,2.42558432501378,35.2069965980212,0.723683277604852,0.954235503092978,2.26621878092785,0.208731234871502,2.44256974678465,15.8913641945757,4.35152959858319,1.30207427851494,2.37848033758136,0.658975678724509,0,10.6980060455403,30.8826365068605,2.67390803768111,7.79061893857305,3.77840737640038,6.99744321904475,5.07669103285731,0.9650128873632,2.80600630911282,3.31751583602738,2.85533452693869,368.000748193789
"H13","CCPea","no","BlueRiverOrganic",2,1.77206194243892,1.38380497680296,4.58974531210598,71.7200002011549,5.45819990432846,41.8847998185337,1.99925173204905,0,5.4139515257006,6.27140337484198,0,5.65557037025022,0.874509935879138,0.786707654622251,8.93947418331026,4.37200252199587,7.04807142286397,3.77938595748955,1.76559590113948,7.57909379913517,10.6878927551963,25.3984041217952,3.94054852430327,36.4249171205825,0,2.5566959151647,20.6875321709193,0,3.96124024607579,1.2663514712111,17.8093021871325,9.92947650696087,22.6258076935872,2.92453037963593,32.2632164933327,5.26804899132662,4.48364046016726,90.0655703644734,3.96124024607579,52.1540275482692,1.45607727901334,7.04807142286397,2.84660153470258,3.70598754715778,6.13488948263749,22.5355958382943,4.67830865939251,3.04559596558044,9.09679646291523,0,1.45050837786192,25.4816357189082,67.0652784842824,5.82849203104656,20.1073533493076,15.7824246605487,9.40701279722426,3.90318401849076,6.52322860101003,2.23555788815004,4.36210995658219,8.71151505035451,759.108298857177
"H14","CCPea","yes","BlueRiverOrganic",2,0,0.98722397962774,4.30080339169356,55.8117562643991,13.7354944687256,41.1746512802994,0.850176919501424,0,2.1793160489678,6.61157479433912,2.21591962147585,22.2104686089933,1.48841483661185,0.793728272183654,7.16508192122908,1.950471994047,4.71776274150656,2.79272878232161,0.798656903331864,6.39137088628005,7.78788064883844,6.30615225280117,1.16209726376399,22.0894901936833,0,0,11.3206702176947,1.80605652260028,2.60540907140051,0,2.99919208797974,8.35621838734355,12.1709712622472,2.4513388233436,20.3178241072915,2.19421268119381,0,54.0250719544089,1.72093487817829,35.9661108517246,10.8948057998994,4.71776274150656,0,0.476694882981471,3.87532782006476,16.343200643508,1.5298092474274,0.845180348365097,2.18730909762207,2.06005144930216,1.04569317634374,5.67229769583841,17.7624553185059,4.74804520135273,15.8869292752598,11.511818766894,6.84718982268768,3.91956378276259,6.54510226635061,2.67417327195858,3.29921571501788,4.25078330497785,496.548642548655
"H15","CCPea","yes","BlueRiverOrganic",2,0,0,2.48328730975157,24.6464281644455,0,10.3544936255307,0.445844335832138,0,0.968445167168008,5.61092267764276,1.06585958005695,39.4861420432957,0.649876627784634,0,0.938865847445951,0,0.423653830556679,0,0,2.30325769984215,3.09066694436088,0.773263439783539,0.460343806029121,2.22148774931851,0,0,1.28196761297582,0.773263439783539,3.46965158348299,0,0,0,0,0,1.85714095978904,3.12651525784746,0,0,0,24.2539511719244,49.917578688195,0.423653830556679,1.49878129822286,0,2.06626643929916,2.41608109029607,1.6516817359135,0,0,0.378948742642068,0,0,2.28780546221299,0,0.411777810431279,0,0,2.79920427018185,0,1.80667060439325,1.55918573241833,0.960023737354278,198.862988316765
"H16","CCPea","yes","BlueRiverOrganic",2,0,1.06082132535333,4.62779563441673,43.7184316923659,10.0525236937684,23.2294766057447,1.47396439983811,0,2.52155442311946,3.14462945112707,2.11279189700455,14.7137981331673,4.57400476510588,0.905593190204176,4.8012454209143,2.7375472785755,7.02369573167729,1.82170118816594,1.28823304103532,5.95337709782696,6.78297336266418,9.07328419336007,2.47922026117469,27.1047191761959,0,0,21.0095849528705,0,3.48624924699977,0,5.81760053933371,9.27220683735085,9.76441433522433,0,15.9524916734413,0,0,50.7046982645062,3.48624924699977,44.0941289929802,9.40560653232408,7.02369573167729,2.50161787248178,1.28164617333418,4.45119747350042,13.4707900230438,3.12416183047314,0,4.70272383909723,1.30930495869176,0,9.86797191190162,27.7864495802248,3.41209648789314,12.6539187864511,4.28945482819178,7.90720627178062,3.82337611569363,2.43993339091562,1.73878760434331,2.15189480701865,3.30887141705094,471.439711688601
"H17","CCPea","yes","BlueRiverOrganic",3,0,51.7559828896426,1.35067840737169,24.3731624819093,3.35597202555825,34.8510610408642,0,0.551041846645635,0,2.22813966190902,0,2.35394127496664,0,0,4.14973843064269,3.41067790437469,1.57698495070165,0,0,7.79292912802515,6.58302471739802,7.29879991320322,2.13150363124564,8.84700850128325,0,0,6.15012095291999,0,0,0,0,4.7260012280954,8.877255454355,0,13.9951752465827,3.46215275386875,0,34.947312746979,1.56823304287032,5.46480944808935,0.790271383406416,1.57698495070165,2.3521761676908,0,0,13.645793548236,5.34143854907522,0,5.08210159655909,0,0,12.1625302978618,38.6828629234828,5.80482302337738,6.0465873742261,2.12276621884994,7.01164802902256,0,2.03871342655301,2.37228360598185,0,1.27385647559122,348.106545250118
"H18","CCPea","yes","BlueRiverOrganic",3,2.01251997457544,99.8761015558702,3.6779992299011,60.0531836204695,20.2557232290942,68.2618547067386,0,0,0.453949878788037,3.31917022213729,0,12.2450254699535,0,1.11501652353757,7.70027210804035,5.14202010953555,2.95271631431285,0,0.977075750770825,5.45655539595807,8.45667600592282,19.4024455187057,2.65319366980024,30.7401160882461,0,1.10987058906048,18.5631474273146,0,0,0,0,8.16520615596359,38.6663333419776,2.16733416538109,25.77645216167,4.7741770529682,6.79827118983321,42.9850458478742,2.39320932064364,5.32175728794837,12.1796976584749,2.95271631431285,2.60292876843,0,1.78902345887972,18.0778629461032,3.48340763944071,3.72092475603118,8.82947871838071,0,0,21.8062389610664,46.1660211523095,4.078111232217,15.4053321149707,3.37099642269295,9.98804595525022,2.68329702918283,4.40447279049915,3.40772328863603,3.15567356850593,1.77410929096467,681.348481979341
"H19","CCPea","yes","BlueRiverOrganic",3,1.14556133785037,48.6705039727942,0,0.652992171574719,0,4.07941541569285,0,0,0,1.56627483465569,5.1460877717582,0,0,0.210685060747782,7.88557004923542,0,2.1008562849251,0,0,3.02462446464519,0,0,0,11.7767517537063,0,0,0,0,0,0,0,4.59777583382167,8.36109580302032,0,0,1.01048999860865,0,11.782176846672,1.67325833571737,2.28204418900151,0,2.1008562849251,0,0,0,5.19335331624752,0,0,7.54067485975493,0,0,0.888610075953664,0,0,4.68527866361375,2.32820749693567,5.78657135801686,1.03538216384136,5.28576360186196,0,0.978929370840807,0,151.789791316419
"H20","CCPea","no","BlueRiverOrganic",3,0,751.250411599067,67.1138992802004,190.463985808996,53.9427298838192,516.234183851865,6.3814231453972,0,6.17295564365505,7.4940354953416,5.4916649385843,31.8744908477821,9.33615155627109,17.5862176942041,61.8627965366937,103.387446243839,44.8452485011252,39.0097376792474,4.69016844640585,106.487516853396,73.3349550752084,47.1168912550355,8.48750821177093,264.853647865703,0,5.97486571394686,112.728787305472,10.8954082380623,25.7075394526083,10.9233293636428,0,73.244558877742,138.115921222084,4.87343616103977,153.568045763491,7.27487590108072,37.4922910154723,357.387389973703,37.4411508814582,45.0258856204498,41.4748202173944,44.8452485011252,23.0921942942932,0,17.7842321373703,144.976882131367,144.198255235508,19.2895130290389,104.727440360692,5.12531760115515,16.2916224804186,43.2667909052611,123.312114936821,17.5126612814041,108.58020198971,49.70918778542,79.5313173070595,15.3364713776934,53.0884547490927,5.30081653924684,25.8592349027683,16.0865913462876,4537.46092101299
"H21","CCPea","yes","BlueRiverOrganic",3,0,28.0697894884488,0.843257826423149,19.0080869090396,4.31418167128987,21.6861525799252,2.77873704438852,2.18072592600156,0,4.33357071827863,0.568240505578706,7.92852341734649,0,0,1.42920659971671,1.7655554859409,1.03077554195393,13.1764313461207,0.384109062290096,1.00282522321288,4.29205277338838,3.45687187368612,0.901745300824431,9.94191557669638,0,0,2.17662773963225,0.445178816360406,0,3.43607602846068,0.197621461540535,2.69382282819423,3.51893365440618,0,10.122625942524,3.59656221461507,0,16.9289121031991,0,5.38615254759425,10.147496449779,1.03077554195393,0.526978906895681,0,0,6.74788053814515,2.92931641839783,0,0,2.48169405802548,0.906999079241891,2.81665194917607,18.9335430695084,0,2.00552377686502,0.582334578240491,3.13037339343808,3.07012937680954,0,2.09001337319049,1.16553697437359,0,236.160515691118
"H22","CCPea","no","BlueRiverOrganic",3,7.4817806918759,392.065356226698,15.8739497597004,99.7331350490209,27.5193277116907,202.866133170389,2.74406052793833,8.32556591144984,4.07204285277108,7.01313113340758,0,5.15655449496532,4.20533743624559,8.13831707855613,33.0541036984616,16.3686325798795,22.4988531946652,9.86700349005336,1.56673753951994,53.5550791039294,36.8648252908831,66.0391844263133,2.32858567686552,133.324152043809,0,5.61319787165741,59.7047581689786,3.53351913995222,9.66036931627095,5.57018268332844,0,39.2061384210841,61.7290956501011,5.246868231081,71.0346307292815,3.36665245670322,21.983207859555,185.487611976511,14.1259047809517,58.6259560160536,2.42436023208745,22.4988531946652,5.65435965494545,0,9.51141737184233,75.8026868852476,32.3337431989162,7.82686158865945,59.1674078219323,1.24043641331643,4.6771205976771,57.266127581548,42.377686254997,9.1429523135439,63.930568138132,34.2288728410146,41.6706001648436,8.09699083086279,23.7540566589932,4.88129512587949,12.520603831859,9.133060846619,2233.69000393818
"H23","CCPea","no","BlueRiverOrganic",3,5.03207529289232,222.842410035672,9.31185249832749,67.2564049815828,17.6939413970292,140.631615301956,1.34557739668074,2.13645891473317,3.38466227141009,7.42243012576703,0,30.4730101474762,1.92555779713873,3.87351145508133,16.9110328767708,11.9930217624004,13.8952436969141,6.61233615038962,2.2253781973034,23.8779964305374,23.8130215661942,23.5388968693207,5.36097858755056,78.8061897958322,1.86057522668185,3.2034085658642,44.0634366598556,4.73604132656274,9.75957069937871,3.81856255671243,0,22.8801885416154,83.9333414130773,3.5919021937922,54.3544184696431,5.17767412599543,14.1121587174625,123.303363538643,13.8244484790428,36.5176059972908,25.1669399120472,13.8952436969141,6.85973641376351,0,4.85391008193772,44.4002482874944,20.2294504417842,5.5497947371873,35.0747568077936,2.18743510151547,2.42398632066908,27.16728760828,78.3444146338401,5.91811329905687,26.4471688480466,38.8747845073104,26.0456673853965,5.86838450477821,14.8625957469716,3.44320972008737,7.8983759368242,8.49085075329642,1549.50265480557
